Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,Geo_BG,Geo_CITY,Geo_MSAMSA,Geo_ZC,ORG_ANNEXP,ORG_FOOD,ORG_HOUSING,ORG_APPAREL,ORG_TRANSPORT,ORG_HEALTH,ORG_ENTERTAIN,ORG_PERSCARE,ORG_READING,ORG_EDUCATION,ORG_TOBACCO,ORG_CASCONTR,ORG_PERSINS,ORG_FOOD1,ORG_FOODHOME,ORG_FOODAWAY,ORG_CEREALBAKE,ORG_DAIRY,ORG_FRUITVEG,ORG_NONALBEV,ORG_FOODOUT_C,ORG_FOODOUT,ORG_ALCOHBEV,ORG_HOUSING1,ORG_HOUSEOPER,ORG_HOUSEKEEP,ORG_HOUSEFURN,ORG_HOUSETEXTL,ORG_FURNITURE,ORG_FLOORCOVER,ORG_MAJORAPPL,ORG_SMAPPL,ORG_MISCHHEQ,ORG_APPAREL1,ORG_MENBOYS,ORG_BOYS,ORG_MEN16PLS,ORG_WOMENGRL,ORG_GIRLS,ORG_WOMEN16,ORG_CHILDRN,ORG_FOOTWEAR,ORG_OTHRAPP,ORG_TRANSPORT1,ORG_VEHPURCH,ORG_GAS,ORG_OTHRVEH,ORG_PUBTRANS,ORG_HEALTH1,ORG_HEALTHINS,ORG_MED_SERVE,ORG_DRUGS,ORG_MEDSUPP,ORG_ENTERTAIN1,ORG_FEESADM,ORG_TELERAD,ORG_PETSTOYS,ORG_OTHR_ENT
"530330097023","530330097023","530330097023, 53033009702, King, Washington","00","53","033","009702","3",,,,33713.4,4203.3,10663.4,1050.9,5245.2,2500,1807.9,407.4,55.2,904.7,155.6,1102.6,4680.5,4203.3,2288.9,1924.6,290.6,232.1,449.1,216.5,33.5,215.3,354.5,10663.4,885.7,118.2,1114.7,57.3,280.8,15.5,169.1,21.3,526.4,1050.9,245.2,45.1,201.3,428.6,68.9,361.8,39.2,204.1,134.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330097024","530330097024","530330097024, 53033009702, King, Washington","00","53","033","009702","4",,,,39253.9,4865.1,12272.9,1222.3,6120.4,2902.9,2123.8,474.5,62.9,1037.7,171.6,1272.1,5588.3,4865.1,2623.8,2256.2,333.9,267.3,516.4,244.4,39.3,256.2,414.6,12272.9,1038.2,131.8,1323.3,67.4,334.9,18.4,198,24.9,625.1,1222.3,288.2,52.8,236.3,501.7,82.3,422,44.8,235.5,150.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330097025","530330097025","530330097025, 53033009702, King, Washington","00","53","033","009702","5",,,,48573.7,6030.7,15423.5,1534.4,7529.2,3480.9,2549,587.8,76.9,1306.2,222.9,1572.1,6820.7,6030.7,3258.8,2785.6,412.9,329.8,642.9,307.7,47.4,311.4,514.6,15423.5,1269.5,169.3,1594.2,79.4,398.9,21.9,240.9,30.9,756.5,1534.4,365.4,65,301.9,616.7,97.6,523.8,56.7,297.7,198.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330098001","530330098001","530330098001, 53033009800, King, Washington","00","53","033","009800","1",,,,55636.8,6778.5,17678.3,1794.3,8423.7,3807.5,2885.3,673.1,85.4,1639.8,238.2,1862.5,8079.1,6778.5,3619.9,3178.5,457,363.8,720.3,338.6,54.7,366.1,602.2,17678.3,1491.6,218.9,1815.6,89,455.6,25.4,270.5,34.7,862,1794.3,431.3,72.3,361.3,723.9,110.9,619,62.3,336.9,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330098002","530330098002","530330098002, 53033009800, King, Washington","00","53","033","009800","2",,,,48981.3,6021.6,15328.1,1564.1,7532.7,3444.6,2595.2,587.9,75,1401.7,201.8,1596.7,7200.3,6021.6,3220.1,2822.4,409.1,324.8,641.4,296.1,49,324.9,522.3,15328.1,1322.2,179.6,1622.4,80.4,411,22.9,242.3,30.5,767.3,1564.1,372.6,68.5,307.3,637.8,105.9,536.8,56.6,296.5,201.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330098003","530330098003","530330098003, 53033009800, King, Washington","00","53","033","009800","3",,,,49654.1,6189.5,15692,1575.2,7722.8,3567.3,2609.4,599.5,77,1351.9,220.5,1563.1,7045.4,6189.5,3340.2,2864.4,423.9,335.8,663.2,310.4,48.5,318.6,515.8,15692,1304,164.3,1635.8,81.7,415.1,22.6,244.4,31.6,773.9,1575.2,372.6,68.6,305.5,638.2,105.2,536.8,59.8,306.9,197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330098004","530330098004","530330098004, 53033009800, King, Washington","00","53","033","009800","4",,,,57018.9,7167.5,18248.3,1805.1,8867.8,4150.7,2962.4,690.8,90.8,1500.8,267.7,1775.3,7794.2,7167.5,3894.5,3284.8,491.9,389.3,774.3,365.2,55.1,357.8,589.3,18248.3,1449.7,182.4,1858.8,94.2,469.1,25.1,274.6,36.8,884.2,1805.1,424.1,73.4,349.1,727.9,111.7,618,68.5,358,226.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330098005","530330098005","530330098005, 53033009800, King, Washington","00","53","033","009800","5",,,,47937.5,6164.2,15613.9,1524.5,7491.2,3538.3,2471,581.8,77.2,1233.2,246.5,1427.3,6226.7,6164.2,3406.2,2761,432.1,338.9,674.7,322.7,45.4,288.1,473.6,15613.9,1225.7,140.9,1553.1,79.4,391.5,20.3,230.3,31.4,739,1524.5,359.3,69.4,292,610,99.8,514.1,63.1,309.7,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330099001","530330099001","530330099001, 53033009900, King, Washington","00","53","033","009900","1",,,,50784,6141.5,16169.6,1649.1,7648.8,3403.9,2607,611,76.5,1570.1,212.9,1727.6,7449.4,6141.5,3273.4,2886.2,410.8,325.1,654.9,305.4,49.9,334.1,553.6,16169.6,1361,216.2,1620.2,79.3,407.3,23.1,244.6,31,766.6,1649.1,391.2,61.7,329.7,666.9,97.8,573.2,57.2,306,235.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330099002","530330099002","530330099002, 53033009900, King, Washington","00","53","033","009900","2",,,,63401.4,7714,20220.1,2068.5,9660.8,4223.8,3215.6,774,93,1872.8,269.8,2043.3,9262,7714,4101.9,3632.9,515,405.4,819.3,382.3,60.7,407.8,670.4,20220.1,1657.6,230.7,2042.3,99.1,524.3,28.5,302.1,39.6,960.4,2068.5,493,82.3,410.3,830,125.3,709,74.1,397.1,280.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330099003","530330099003","530330099003, 53033009900, King, Washington","00","53","033","009900","3",,,,54904.5,6997.3,18051,1796.8,8482.5,3815,2714.8,674.8,83.4,1496.6,276.1,1579,7260,6997.3,3815.7,3183.3,478.8,371.7,764.6,358.8,49.5,322.9,536.1,18051,1361.4,152.1,1725.6,88,451.5,22.9,246.3,35.6,810.1,1796.8,420.5,72.4,344.3,711,108.6,601.7,75.4,368.6,226.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330099004","530330099004","530330099004, 53033009900, King, Washington","00","53","033","009900","4",,,,42120,5438.5,13753.5,1387.9,6547.4,2996.1,2083.7,513.5,63.1,1123,201.7,1154.1,5595.8,5438.5,2970.2,2470,374.1,286.5,604.9,272.7,38.6,251.1,395.4,13753.5,1033.3,102.1,1345.6,67.5,346.7,17.8,193.7,27.8,635.9,1387.9,332.4,58.7,271.5,546.9,86.5,460.6,55.8,289.2,164.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100011","530330100011","530330100011, 53033010001, King, Washington","00","53","033","010001","1",,,,28880.9,3704.2,9560.9,1021.5,4372.9,1992.8,1290.8,350.6,39.6,912.9,112.4,806.6,3962.7,3704.2,2030.2,1680,256.1,179.4,438.2,176.5,25.7,170,238.6,9560.9,725.2,84.3,845.4,41.6,220,10.9,128.1,18.2,392.2,1021.5,245.4,43,203,399,61,339.5,34.5,207.2,136.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100012","530330100012","530330100012, 53033010001, King, Washington","00","53","033","010001","2",,,,42776,5689.2,14350.4,1561.7,6436,2897.7,1839.6,506.6,58,1342.4,160.2,1102.4,5706.6,5689.2,3134.2,2557,396.6,273,695.4,263.7,37.7,249.6,341.8,14350.4,1067.8,117,1199.9,57.5,307.1,15,179.1,27.4,567.3,1561.7,382,69.8,315.1,596.1,96.5,503.8,57.4,325,202.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100013","530330100013","530330100013, 53033010001, King, Washington","00","53","033","010001","3",,,,38865.1,5378.6,13805.1,1486.9,5765.5,2713.2,1499.2,474.6,52.6,1268.5,146.6,902.9,4474.8,5378.6,3065.2,2304.6,389,245.7,696.7,254.8,30.6,194.4,247.4,13805.1,949.3,83.2,996.8,51,274.6,11.5,142.9,24.7,454.5,1486.9,346.6,68.4,281.2,560,91.2,467.7,57.5,329.5,193.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100021","530330100021","530330100021, 53033010002, King, Washington","00","53","033","010002","1",,,,28075.1,3746.1,9444.4,1033.7,4153.1,1938.7,1221.7,332.5,38.8,946.3,103.9,726.8,3700.1,3746.1,2075.7,1671.7,262.9,179.6,463.1,173,24.9,164.2,218,9444.4,711.9,77.8,801.2,40,208.1,10.2,116,17.7,375.8,1033.7,252,43.3,209.7,400,63.2,336.7,36.2,214.4,133.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100022","530330100022","530330100022, 53033010002, King, Washington","00","53","033","010002","2",,,,43711.6,5725.6,14567.8,1583.5,6530.3,2883.9,1947.3,519,59.3,1433,171,1156.1,5949.4,5725.6,3120.8,2607.3,393.3,278.5,682.6,265.5,38.8,258.9,370,14567.8,1103.1,127.9,1248.9,61.3,328,16.3,179.6,27.7,585.5,1583.5,380.9,64.8,316.1,614.8,97.6,518.5,60.8,323.3,207.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100023","530330100023","530330100023, 53033010002, King, Washington","00","53","033","010002","3",,,,33913.3,4363.1,10924.3,1291.2,4925.1,2134.2,1436.6,393.3,41,1296.9,88.6,889,5275.8,4363.1,2309.8,2071.3,291,194.6,534.5,179.1,31.2,218.7,271.3,10924.3,872.5,108.3,933.6,43.4,245.6,13.1,135.5,20.4,436.8,1291.2,317.1,50.4,266.6,505.1,81.4,423.7,38.5,253,171.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330100024","530330100024","530330100024, 53033010002, King, Washington","00","53","033","010002","4",,,,38468.2,5188.6,12904.3,1418.9,5758.6,2635.8,1639.7,451.2,51.7,1226.8,138.8,941,5091.2,5188.6,2863.7,2325.5,361.9,245.1,646.6,234.8,33.9,223.5,294.7,12904.3,937,93.6,1071.3,52.3,277,13.8,155.6,24.8,506.3,1418.9,345,59,285,543.6,87,456.6,51.4,299.5,175.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330101001","530330101001","530330101001, 53033010100, King, Washington","00","53","033","010100","1",,,,42446.9,5284.3,13703.7,1436.3,6438.7,2961.9,2034.2,516.5,61,1353,167,1302.5,6071,5284.3,2862.6,2438.3,361.4,265.4,597.3,255.2,39.6,262.1,392.7,13703.7,1096.1,143.6,1298.3,65.5,338.3,17.7,194.9,26.1,604.2,1436.3,335.3,58.5,277.4,578.3,88.9,490.9,47.1,279.1,195.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330101002","530330101002","530330101002, 53033010100, King, Washington","00","53","033","010100","2",,,,35002.8,4389.4,11438.9,1172,5418.2,2468.2,1668.3,433.1,51.1,1030.5,151.7,1045.7,4806.8,4389.4,2403.3,1994.8,304.4,223.9,492.3,219.9,31.4,204.9,314.2,11438.9,895.5,104.6,1069.7,54.2,284.5,14.1,161.2,21.9,492,1172,268.5,52.3,217.5,469.3,75.1,395.7,42.3,236.5,155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330101003","530330101003","530330101003, 53033010100, King, Washington","00","53","033","010100","3",,,,18400.7,2415.7,6241.8,661.3,2852.5,1248.8,786.1,228.5,23.8,551.2,77.2,459.6,2396.8,2415.7,1341.8,1075,170.6,116,287.7,117.2,15.2,98.5,137.5,6241.8,465.2,40.5,522.6,25.7,144.1,6.3,77.7,11.7,237.7,661.3,154.5,34.7,122.3,256.7,45.5,213.2,27.5,140.9,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330101004","530330101004","530330101004, 53033010100, King, Washington","00","53","033","010100","4",,,,39648.7,5213.5,14008.3,1403,6096.8,2880.4,1622.9,513,57.2,1135.1,189.5,1037.1,4533.7,5213.5,2968.7,2239.9,374.6,250.2,627.6,272.8,30.5,190.7,275.7,14008.3,945.9,81.9,1094.7,57.9,303.3,12.5,162.6,25.5,490.6,1403,316.6,62,254.5,537.8,79,458.4,52.9,308.9,187.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330101005","530330101005","530330101005, 53033010100, King, Washington","00","53","033","010100","5",,,,64494.5,8016.5,21493.1,2209,10039.5,4369.8,2911.3,830.6,87.9,1900.8,283.6,1858.9,8755.1,8016.5,4384.3,3647.2,555.4,397.2,890.8,406.6,53.5,352.2,540.3,21493.1,1652.7,164.3,1929.6,96.7,539.2,24,288.7,40.4,864.7,2209,503.7,109.7,401,873.6,143.6,735.4,84.9,454.1,294.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330102001","530330102001","530330102001, 53033010200, King, Washington","00","53","033","010200","1",,,,58501.6,6990.5,18549.9,1955.5,8772.7,3928.6,2895.7,713.1,84.2,1916.1,212.1,1991.4,8864.1,6990.5,3710.5,3312.5,467.9,355.8,758.9,336.4,56.5,383,595.4,18549.9,1590,239.7,1842.1,89.8,472.5,25.9,282.9,35,857.2,1955.5,466.9,76.2,393.3,789.9,117,678.5,59.3,358.8,285.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330102002","530330102002","530330102002, 53033010200, King, Washington","00","53","033","010200","2",,,,37665.3,4586.2,12008.2,1280.1,5679.7,2583.2,1810,458.6,54,1233.5,133.6,1222.8,5615.2,4586.2,2451.4,2154.2,309.8,229,512,217.8,35.7,241.1,360.2,12008.2,998.4,140.9,1159.8,56.8,299.7,16.1,178.2,22.8,538,1280.1,305.4,49.6,256.8,511.5,75.9,437.9,38.9,241.6,182.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330102003","530330102003","530330102003, 53033010200, King, Washington","00","53","033","010200","3",,,,32952.6,4226.9,10928.6,1174.7,5109,2208.9,1427.4,408,42.3,1001.2,126.3,860.8,4569.9,4226.9,2306.2,1927.3,292.5,201,495.3,199.8,27.9,185.4,257.4,10928.6,829.6,78.5,947.2,45.8,259.2,12,142.7,20.7,430.6,1174.7,275.7,57.4,221,457.8,78.4,382.2,44.3,244.8,148.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330102004","530330102004","530330102004, 53033010200, King, Washington","00","53","033","010200","4",,,,45367.9,5582.8,14621.3,1514.2,6958.8,3127,2202.9,560.2,65.1,1373.9,185.1,1401,6514.6,5582.8,3012,2587.8,380.3,283.9,614.9,274.9,41.9,277.6,426.6,14621.3,1179.9,146.4,1416.6,70.6,372.3,19.3,213.4,28.1,655,1514.2,354,65.7,289.8,609.2,96,516.4,51.4,296.2,203.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330103001","530330103001","530330103001, 53033010300, King, Washington","00","53","033","010300","1",,,,28246.1,3527.8,9250.9,923.7,4418,2034.8,1373.9,352.5,41.9,783.5,130.2,855.5,3803.8,3527.8,1943.3,1590.6,246.4,184.2,389.5,182.1,25.5,164.5,257.8,9250.9,731,82.4,894.4,45.2,233.8,11.6,136.6,18,413.6,923.7,214.1,43.3,172.5,369.7,59.5,312.8,34.7,186.7,120.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330103002","530330103002","530330103002, 53033010300, King, Washington","00","53","033","010300","2",,,,33410,4342.7,11271.5,1180.2,5124.3,2310.2,1476.5,411.8,45.8,1030,141.4,897.5,4349.8,4342.7,2413.5,1931.1,305.9,211.6,514.3,213,28.6,184.5,263.7,11271.5,850.9,89.1,962.1,48.5,259.2,11.9,143.5,21.2,441.6,1180.2,272.1,57.8,217.7,465.8,78.5,390.6,46.4,245.7,153.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330103003","530330103003","530330103003, 53033010300, King, Washington","00","53","033","010300","3",,,,24740.3,3269.3,8662.9,896.3,3845,1696.3,1008.5,320.3,31.5,729,113.7,600.3,2968.4,3269.3,1844.6,1423.5,234,152.7,392.7,164.8,18.8,118.7,165.6,8662.9,610.7,46.9,674.2,35,195.4,7.4,99.8,16,297.7,896.3,200.7,50.9,155,353,61.6,294.1,38.7,194.4,111.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330103004","530330103004","530330103004, 53033010300, King, Washington","00","53","033","010300","4",,,,34737.4,4514.1,11760.1,1235.6,5284.5,2367.8,1513.2,435.2,46.7,1107.7,149.3,901.1,4546.9,4514.1,2496.2,2022.1,314.5,216.4,531,221.1,28.8,186.9,268.8,11760.1,853.6,81.5,989.1,51,274.9,12.5,142.7,22,448.6,1235.6,283,56.5,227.3,486.5,78.6,406.8,46.6,259.6,159.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330103005","530330103005","530330103005, 53033010300, King, Washington","00","53","033","010300","5",,,,45612.2,5934.4,15773.5,1533.7,7191.4,3263.5,2038.4,599.7,66.4,1180.7,257.9,1160,5372.9,5934.4,3331.6,2597.1,419.1,301.7,665.9,321.5,35.4,221.8,357.5,15773.5,1063.4,75.7,1356.4,72.2,381.5,15.8,193.8,30.4,610.9,1533.7,344.8,72.9,270.9,595.7,93.5,500.7,66.1,340.5,186.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104011","530330104011","530330104011, 53033010401, King, Washington","00","53","033","010401","1",,,,37456.2,4850,12478.1,1451,5426.4,2335.3,1498.3,435.8,44.7,1458.9,103.8,988.8,5517.5,4850,2624.4,2237,330.8,214.3,609.6,207,33.4,230.5,283.8,12478.1,975.7,131.9,993.4,45.1,256.8,13.2,150.4,22.5,464.9,1451,358.4,60.2,302,555.4,87.8,472.4,45.9,287.1,209.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104012","530330104012","530330104012, 53033010401, King, Washington","00","53","033","010401","2",,,,50162.5,6706.5,16691.2,1975.2,7265.7,3212.2,1964.6,576.9,58.9,1937.8,126.8,1205.8,7265.1,6706.5,3652.6,3067.4,462.2,289.8,870.1,275.5,44.1,302.4,345.3,16691.2,1274,145.8,1295.6,60.6,343.5,17.3,190.8,30.3,601.9,1975.2,480.5,82.6,400,760.2,126,634.3,62.7,403.8,261.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104013","530330104013","530330104013, 53033010401, King, Washington","00","53","033","010401","3",,,,38643.8,5086.8,12956.4,1528.9,5564.8,2430.5,1491.6,446.2,45.4,1540.3,98.3,989.5,5606.4,5086.8,2774.9,2322.2,350.9,219.8,658.2,212.6,34,234.5,272.5,12956.4,1008.4,133.5,990.3,45.2,258.6,13,150.2,23,460.6,1528.9,375.4,64.2,316.1,583.7,93.2,494.2,47.5,305.7,220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104021","530330104021","530330104021, 53033010402, King, Washington","00","53","033","010402","1",,,,37168.9,4843.9,12259.9,1448.8,5360.6,2291.8,1520.9,427.8,44,1463.4,101.6,949.7,5592.2,4843.9,2602.1,2254.7,328,215.3,606.6,202.4,33.4,233.3,285.2,12259.9,966.7,124.3,999.2,45.7,259.6,13.8,148.3,22.3,467,1448.8,363.2,59.5,306.7,554.1,90.4,466.9,46.3,286.9,201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104022","530330104022","530330104022, 53033010402, King, Washington","00","53","033","010402","2",,,,41840.6,5365.3,13652.5,1628.6,5954.4,2575.1,1731.8,479.8,49.5,1735.9,108,1122.4,6502.5,5365.3,2861.3,2524.9,360.4,237.5,668.7,221.2,38.9,272.8,331.6,13652.5,1102.8,155.4,1145.2,52.2,293.8,15.9,169.8,24.9,538.8,1628.6,412.2,62.7,353,629,98.1,533.7,46.2,312.7,232.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104023","530330104023","530330104023, 53033010402, King, Washington","00","53","033","010402","3",,,,28553.3,3745,9469.1,1117.9,4110.4,1789.4,1153.2,333.3,33.6,1113.1,77.3,709.8,4221.6,3745,2017.1,1737.9,254.7,164.8,472.1,156,25.4,176.7,210.3,9469.1,735.9,85.2,774.9,35.7,203.8,10.3,112.4,17.4,361.6,1117.9,281.3,45.9,237.3,429.2,69,361.4,34.8,224,148.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330104024","530330104024","530330104024, 53033010402, King, Washington","00","53","033","010402","4",,,,43018.4,5488.6,13937.6,1642.3,6201.9,2660.5,1833.3,497.8,52,1675.9,116.3,1157.3,6694.7,5488.6,2903.7,2606.3,365.5,248.4,667.7,228.2,39.8,281.9,357.5,13937.6,1129,149.3,1211.7,55.3,312.5,16.9,176.8,25.8,571.1,1642.3,416,62.5,355.4,633.6,99.1,536.6,49.6,317.6,226.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330105001","530330105001","530330105001, 53033010500, King, Washington","00","53","033","010500","1",,,,38558.1,4955.8,12720.1,1215.7,5924.7,2967.4,2011.3,478.2,69.5,949.2,203.2,1183.8,4723.2,4955.8,2739,2218.4,344.3,273,540.4,264.8,35.6,225.7,382.9,12720.1,936.1,108.9,1228.1,67.8,315.7,16.3,173.3,25.3,578,1215.7,278.7,42.9,230.8,489.7,67,419.4,45.6,248.2,151.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330105002","530330105002","530330105002, 53033010500, King, Washington","00","53","033","010500","2",,,,59914.7,7269.8,19020.1,1952.8,9051.6,3993.9,3084,720.7,89.6,1829.5,251.4,2009.7,8828.8,7269.8,3868.8,3423.2,486.6,385.3,774.4,359.4,58.6,393.8,650.8,19020.1,1611.1,247.3,1915.5,94,487.2,27.2,286.5,36.5,902.8,1952.8,463.5,77.2,388.3,788.9,120.5,673.8,70.6,364.9,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330105003","530330105003","530330105003, 53033010500, King, Washington","00","53","033","010500","3",,,,44799.2,5530,14112,1413.4,6888.2,3220.1,2389.4,538.5,71,1273,197.5,1491.4,6414.3,5530,2988.2,2558.9,379.5,302.3,589.7,279.8,44.9,293.4,480.5,14112,1201.7,170.2,1482.7,74.7,371.5,20.8,223.4,28.2,704.1,1413.4,333.3,61.7,274.9,577.7,94,488.1,50.7,268.4,185.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330105004","530330105004","530330105004, 53033010500, King, Washington","00","53","033","010500","4",,,,73216.8,9422.3,24192.7,2378.9,11240.1,5225.2,3673.2,898.2,117.9,1961.7,379.5,2129.7,9372.1,9422.3,5166.4,4254.8,648.2,508.1,1032.1,490.6,66.6,429.9,724,24192.7,1794.9,206.3,2301.5,119.5,592.4,30.4,328,48,1087.3,2378.9,561.2,90.2,464.9,935.8,136.6,797,98.2,488.3,301.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330105005","530330105005","530330105005, 53033010500, King, Washington","00","53","033","010500","5",,,,59930.7,7811.6,19576.4,1864.2,9442.8,4713.2,3137.1,731.5,103.8,1405.7,325.1,1756.2,7378.3,7811.6,4355.7,3456.1,551,435.2,860.2,416.6,56.3,350.5,580.5,19576.4,1453.4,151.2,1953.2,105.1,492.5,25.4,286.5,40.2,926.8,1864.2,432.5,75.2,352.6,746.3,112.9,631.5,75.5,389,218.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330106001","530330106001","530330106001, 53033010600, King, Washington","00","53","033","010600","1",,,,69334.1,8211.3,21626.3,2252.1,10365,4600.4,3634.1,833.8,102,2203.3,256.8,2435.9,10704.1,8211.3,4309.5,3940.1,542.6,432.4,862.8,395.8,70.2,478.7,774.2,21626.3,1909.8,306.8,2290.3,110.2,574,33.4,346.5,41.7,1081.4,2252.1,547,84.9,464.5,916.8,136.4,787.5,70.5,405.2,320.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330106002","530330106002","530330106002, 53033010600, King, Washington","00","53","033","010600","2",,,,43462.7,5624.7,14203.2,1376.8,6851.5,3214.7,2237.5,533.8,69.7,1069.9,231.2,1230.9,5530.2,5624.7,3100.9,2523.5,391.4,307.5,612.4,294.6,39.8,252.7,422.8,14203.2,1057.8,107.7,1394.7,73.4,363.7,18.2,200.5,29,655.8,1376.8,316.3,58.6,255.3,552.9,87.3,464.3,59.6,287.2,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330106003","530330106003","530330106003, 53033010600, King, Washington","00","53","033","010600","3",,,,66164.7,8358.2,21591.1,2121.6,10217,4750.3,3367.1,815.4,105,1783.9,333.3,2013.1,8748.2,8358.2,4568.6,3796.8,574.9,451.5,904.2,435.5,61.4,396.9,661.1,21591.1,1660.5,199.2,2124.8,109.6,543.5,28.2,312.4,42.9,1000.1,2121.6,500.6,84.9,412.9,843.6,126.2,719,83.4,426.1,272.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330106004","530330106004","530330106004, 53033010600, King, Washington","00","53","033","010600","4",,,,44240.9,5306.8,13958,1394.4,6712.5,3081.4,2354.7,535.7,69.9,1265.7,189.4,1565.9,6438.6,5306.8,2831.8,2493.7,356.3,287.6,556,268.8,44.4,295,496.9,13958,1187.9,190.4,1453.6,72.3,361,20.6,222.1,27.4,688.4,1394.4,331,53.2,278.7,570.7,82.6,493,46.4,255.3,195.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330106005","530330106005","530330106005, 53033010600, King, Washington","00","53","033","010600","5",,,,66415,7948.8,20652.7,2107.4,9997.5,4689.5,3557.8,797.4,104.4,2016,258.3,2369.9,9975.3,7948.8,4221.7,3763.5,533.6,427.7,839.7,391.1,68.2,456.7,742,20652.7,1807.8,289.7,2217.9,110.6,550.5,32.1,336.6,40.5,1051.6,2107.4,505.2,78.1,428.4,865.4,127.1,742.9,63.8,381.5,293.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330106006","530330106006","530330106006, 53033010600, King, Washington","00","53","033","010600","6",,,,39196.5,4973.5,12669.2,1238.7,6074.3,2901.2,2051.2,479.3,64.3,1027.7,195.7,1200.6,5177.2,4973.5,2725.2,2253.8,344.6,272.8,537.5,258.6,37.1,238.3,394.8,12669.2,990.3,117.8,1277.8,67.1,327.8,17.2,186.2,25.4,601.7,1238.7,288.3,50.1,236.4,501.2,77.1,423.6,48,248.7,153.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330107011","530330107011","530330107011, 53033010701, King, Washington","00","53","033","010701","1",,,,50600.5,6764.3,17452.8,1775.9,7853.8,3562.8,2240.4,631,73,1472.3,251.8,1292.8,6053.8,6764.3,3828.2,2927.4,488.1,342.3,797.5,349.4,41.4,261.2,392,17452.8,1276.1,114.5,1462.1,75.3,398.1,17.1,214.5,32.8,669.9,1775.9,408,98.1,320.3,686.3,123.6,568.5,80.6,387.9,223.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
